order_id,customer_id,stock_id,order_date,order_time,order_type,order_mode,exchange,quantity,price_per_unit,gross_amount,brokerage_fee,tax_amount,net_amount,order_status,payment_id
24585,4419,37,2025-11-18,10:30:04,BUY,Limit,BSE,422,3737.22,1577106.84,20.0,1577.11,1578703.95,PENDING,
22916,1297,38,2025-11-18,10:32:38,SELL,Market,NSE,483,420.79,203241.57,20.0,203.24,203464.81,COMPLETED,522916
23683,4337,213,2025-11-18,10:38:31,SELL,Stop-Loss,NSE,78,1189.56,92785.68,20.0,92.79,92898.47,COMPLETED,523683
27644,3800,297,2025-11-18,10:41:27,SELL,Market,NSE,414,2990.48,1238058.72,20.0,1238.06,1239316.78,COMPLETED,527644
48390,1444,155,2025-11-18,10:41:49,BUY,Limit,BSE,472,636.73,300536.56,20.0,300.54,300857.1,COMPLETED,548390
3732,1297,125,2025-11-18,10:44:02,BUY,Limit,NSE,194,961.14,186461.16,20.0,186.46,186667.62,COMPLETED,503732
11905,3355,86,2025-11-18,10:48:17,SELL,Market,BSE,358,3604.95,1290572.1,20.0,1290.57,1291882.67,COMPLETED,511905
59752,27,239,2025-11-18,10:50:39,BUY,Limit,NSE,351,2390.58,839093.58,20.0,839.09,839952.67,COMPLETED,559752
32985,1616,295,2025-11-18,10:52:24,SELL,Limit,NSE,63,1200.63,75639.69,20.0,75.64,75735.33,COMPLETED,532985
63343,2537,104,2025-11-18,10:54:17,BUY,Market,NSE,454,3604.96,1636651.84,20.0,1636.65,1638308.49,COMPLETED,563343
5454,4195,120,2025-11-18,10:55:30,SELL,Market,BSE,146,2606.54,380554.84,20.0,380.55,380955.39,COMPLETED,505454
30416,1794,265,2025-11-18,10:59:14,BUY,Market,BSE,339,1157.3,392324.7,20.0,392.32,392737.02,COMPLETED,530416
47089,2989,128,2025-11-18,11:00:37,SELL,Market,NSE,35,2213.77,77481.95,20.0,77.48,77579.43,COMPLETED,547089
2481,1328,13,2025-11-18,11:01:16,SELL,Market,BSE,340,2233.32,759328.8,20.0,759.33,760108.13,COMPLETED,502481
56843,488,15,2025-11-18,11:01:33,BUY,Market,BSE,143,841.54,120340.22,20.0,120.34,120480.56,COMPLETED,556843
18607,3623,75,2025-11-18,11:08:39,SELL,Market,NSE,124,1802.67,223531.08,20.0,223.53,223774.61,COMPLETED,518607
77606,3550,41,2025-11-18,11:13:40,BUY,Market,NSE,125,1004.1,125512.5,20.0,125.51,125658.01,COMPLETED,577606
11248,769,185,2025-11-18,11:19:42,SELL,Limit,NSE,480,1116.06,535708.8,20.0,535.71,536264.51,COMPLETED,511248
92415,4616,173,2025-11-18,11:24:48,SELL,Limit,BSE,188,597.67,112361.96,20.0,112.36,112494.32,COMPLETED,592415
46721,607,195,2025-11-18,11:27:21,SELL,Market,NSE,457,3302.79,1509375.03,20.0,1509.38,1510904.41,COMPLETED,546721
1027,3055,144,2025-11-18,11:28:27,BUY,Limit,BSE,265,3017.45,799624.25,20.0,799.62,800443.87,CANCELLED,
33218,2200,237,2025-11-18,11:29:33,BUY,Limit,NSE,4,2791.65,11166.6,5.0,11.17,11182.77,COMPLETED,533218
61972,918,209,2025-11-18,11:29:39,SELL,Limit,NSE,56,412.48,23098.88,6.93,23.1,23128.91,COMPLETED,561972
22069,2485,40,2025-11-18,11:37:30,SELL,Market,NSE,295,552.09,162866.55,20.0,162.87,163049.42,COMPLETED,522069
25049,4586,236,2025-11-18,11:39:16,BUY,Market,NSE,355,241.34,85675.7,20.0,85.68,85781.38,COMPLETED,525049
15700,1328,252,2025-11-18,11:43:28,BUY,Market,NSE,474,2373.66,1125114.84,20.0,1125.11,1126259.95,COMPLETED,515700
54803,4288,189,2025-11-18,11:54:54,BUY,Limit,BSE,333,1570.21,522879.93,20.0,522.88,523422.81,COMPLETED,554803
65498,4255,50,2025-11-18,12:00:01,BUY,Market,NSE,442,1331.44,588496.48,20.0,588.5,589104.98,COMPLETED,565498
43702,2594,233,2025-11-18,12:00:34,BUY,Limit,NSE,287,549.72,157769.64,20.0,157.77,157947.41,COMPLETED,543702
36613,4486,259,2025-11-18,12:04:01,SELL,Market,NSE,18,1289.17,23205.06,6.96,23.21,23235.23,COMPLETED,536613
14779,129,147,2025-11-18,12:06:26,SELL,Stop-Loss,NSE,456,3418.44,1558808.64,20.0,1558.81,1560387.45,COMPLETED,514779
78005,1878,289,2025-11-18,12:07:05,BUY,Market,NSE,106,1492.21,158174.26,20.0,158.17,158352.43,COMPLETED,578005
44863,3435,265,2025-11-18,12:11:59,SELL,Limit,BSE,158,1076.72,170121.76,20.0,170.12,170311.88,COMPLETED,544863
39388,4506,25,2025-11-18,12:21:01,BUY,Market,NSE,165,2213.8,365277.0,20.0,365.28,365662.28,COMPLETED,539388
13641,3859,232,2025-11-18,12:22:02,BUY,Market,NSE,119,1267.88,150877.72,20.0,150.88,151048.6,COMPLETED,513641
15012,1389,58,2025-11-18,12:25:57,SELL,Market,NSE,139,3922.77,545265.03,20.0,545.27,545830.3,COMPLETED,515012
89041,4417,5,2025-11-18,12:30:01,BUY,Limit,BSE,48,3083.39,148002.72,20.0,148.0,148170.72,COMPLETED,589041
12777,345,235,2025-11-18,12:34:36,BUY,Limit,NSE,337,3974.1,1339271.7,20.0,1339.27,1340630.97,COMPLETED,512777
29756,2818,60,2025-11-18,12:38:58,BUY,Limit,NSE,492,982.95,483611.4,20.0,483.61,484115.01,COMPLETED,529756
86567,1667,24,2025-11-18,12:59:03,SELL,Market,NSE,20,2517.01,50340.2,15.1,50.34,50405.64,COMPLETED,586567
55932,1972,208,2025-11-18,13:00:09,BUY,Limit,NSE,125,1922.74,240342.5,20.0,240.34,240602.84,COMPLETED,555932
83770,2414,156,2025-11-18,13:05:38,BUY,Market,NSE,83,497.33,41278.39,12.38,41.28,41332.05,COMPLETED,583770
83778,4984,241,2025-11-18,13:10:35,SELL,Market,NSE,440,79.53,34993.2,10.5,34.99,35038.69,COMPLETED,583778
12593,39,276,2025-11-18,13:14:51,BUY,Market,NSE,432,2561.14,1106412.48,20.0,1106.41,1107538.89,COMPLETED,512593
15044,1891,136,2025-11-18,13:16:04,SELL,Market,BSE,84,2097.54,176193.36,20.0,176.19,176389.55,CANCELLED,
19801,863,231,2025-11-18,13:19:23,SELL,Market,NSE,344,2377.75,817946.0,20.0,817.95,818783.95,COMPLETED,519801
68590,3778,111,2025-11-18,13:22:27,SELL,Limit,BSE,397,981.5,389655.5,20.0,389.66,390065.16,COMPLETED,568590
81214,2653,270,2025-11-18,13:22:44,SELL,Limit,BSE,248,942.23,233673.04,20.0,233.67,233926.71,COMPLETED,581214
383,1444,136,2025-11-18,13:27:45,BUY,Market,BSE,218,2073.61,452046.98,20.0,452.05,452519.03,COMPLETED,500383
24538,2537,295,2025-11-18,13:27:59,SELL,Market,NSE,173,1160.27,200726.71,20.0,200.73,200947.44,COMPLETED,524538
78109,1288,190,2025-11-18,13:31:57,SELL,Market,NSE,375,1275.22,478207.5,20.0,478.21,478705.71,COMPLETED,578109
78552,3512,151,2025-11-18,13:34:07,SELL,Stop-Loss,BSE,347,1185.43,411344.21,20.0,411.34,411775.55,COMPLETED,578552
22239,725,24,2025-11-18,13:34:59,SELL,Market,NSE,122,2352.96,287061.12,20.0,287.06,287368.18,COMPLETED,522239
18336,1401,251,2025-11-18,13:39:22,SELL,Market,NSE,474,3821.33,1811310.42,20.0,1811.31,1813141.73,COMPLETED,518336
43180,1422,143,2025-11-18,13:42:49,BUY,Market,BSE,386,607.62,234541.32,20.0,234.54,234795.86,COMPLETED,543180
10101,3550,174,2025-11-18,13:42:53,SELL,Limit,NSE,126,2265.52,285455.52,20.0,285.46,285760.98,COMPLETED,510101
46339,3550,25,2025-11-18,13:50:27,BUY,Limit,NSE,8,2161.99,17295.92,5.19,17.3,17318.41,COMPLETED,546339
89779,2941,141,2025-11-18,13:52:37,SELL,Market,NSE,6,2647.15,15882.9,5.0,15.88,15903.78,COMPLETED,589779
392,581,111,2025-11-18,13:54:26,BUY,Market,BSE,322,1026.44,330513.68,20.0,330.51,330864.19,COMPLETED,500392
76626,346,92,2025-11-18,13:54:35,SELL,Market,NSE,270,85.41,23060.7,6.92,23.06,23090.68,COMPLETED,576626
78842,1389,18,2025-11-18,13:54:48,SELL,Market,NSE,396,461.73,182845.08,20.0,182.85,183047.93,COMPLETED,578842
34897,1328,46,2025-11-18,13:56:15,BUY,Market,BSE,12,2454.4,29452.8,8.84,29.45,29491.09,COMPLETED,534897
8478,3121,33,2025-11-18,13:58:38,BUY,Limit,NSE,134,2969.88,397963.92,20.0,397.96,398381.88,COMPLETED,508478
86283,3550,142,2025-11-18,13:58:40,SELL,Limit,NSE,45,3576.83,160957.35,20.0,160.96,161138.31,COMPLETED,586283
86502,3195,220,2025-11-18,13:59:21,BUY,Stop-Loss,NSE,107,111.93,11976.51,5.0,11.98,11993.49,COMPLETED,586502
94404,4090,186,2025-11-18,13:59:53,BUY,Market,NSE,83,302.99,25148.17,7.54,25.15,25180.86,COMPLETED,594404
67083,3550,196,2025-11-18,14:04:12,BUY,Market,BSE,125,2446.96,305870.0,20.0,305.87,306195.87,COMPLETED,567083
76770,3824,60,2025-11-18,14:05:08,SELL,Limit,NSE,212,923.8,195845.6,20.0,195.85,196061.45,COMPLETED,576770
6828,3795,65,2025-11-18,14:08:45,SELL,Market,BSE,414,1881.38,778891.32,20.0,778.89,779690.21,COMPLETED,506828
99655,4254,65,2025-11-18,14:11:30,BUY,Limit,BSE,497,1975.96,982052.12,20.0,982.05,983054.17,COMPLETED,599655
60343,1675,238,2025-11-18,14:12:58,SELL,Market,NSE,44,3682.92,162048.48,20.0,162.05,162230.53,CANCELLED,
67855,4806,247,2025-11-18,14:14:37,SELL,Market,NSE,482,3208.67,1546578.94,20.0,1546.58,1548145.52,COMPLETED,567855
93773,2239,18,2025-11-18,14:25:14,BUY,Market,NSE,276,458.37,126510.12,20.0,126.51,126656.63,COMPLETED,593773
89402,4914,25,2025-11-18,14:26:28,SELL,Market,NSE,270,2205.27,595422.9,20.0,595.42,596038.32,COMPLETED,589402
5875,1519,259,2025-11-18,14:30:02,BUY,Market,NSE,385,1251.85,481962.25,20.0,481.96,482464.21,COMPLETED,505875
5809,1733,103,2025-11-18,14:33:29,BUY,Limit,NSE,238,682.58,162454.04,20.0,162.45,162636.49,COMPLETED,505809
44038,3415,136,2025-11-18,14:35:22,SELL,Market,BSE,429,2016.79,865202.91,20.0,865.2,866088.11,COMPLETED,544038
42881,3637,212,2025-11-18,14:39:47,SELL,Market,BSE,443,2510.52,1112160.36,20.0,1112.16,1113292.52,COMPLETED,542881
59379,837,140,2025-11-18,14:40:41,BUY,Limit,BSE,234,1121.28,262379.52,20.0,262.38,262661.9,COMPLETED,559379
43662,1698,82,2025-11-18,14:42:22,BUY,Limit,NSE,201,3595.55,722705.55,20.0,722.71,723448.26,COMPLETED,543662
37501,1733,293,2025-11-18,14:43:06,SELL,Market,NSE,283,2330.56,659548.48,20.0,659.55,660228.03,COMPLETED,537501
81880,1698,71,2025-11-18,14:46:01,BUY,Stop-Loss,NSE,361,2131.02,769298.22,20.0,769.3,770087.52,COMPLETED,581880
73622,3608,37,2025-11-18,14:46:17,SELL,Market,BSE,379,3628.62,1375246.98,20.0,1375.25,1376642.23,COMPLETED,573622
69504,1328,228,2025-11-18,14:46:19,BUY,Market,BSE,17,3643.12,61933.04,18.58,61.93,62013.55,COMPLETED,569504
49787,1733,208,2025-11-18,14:47:37,SELL,Market,NSE,166,2027.5,336565.0,20.0,336.56,336921.56,COMPLETED,549787
77981,3081,249,2025-11-18,14:48:40,BUY,Limit,NSE,267,3240.98,865341.66,20.0,865.34,866227.0,COMPLETED,577981
56516,3210,44,2025-11-18,14:51:27,BUY,Market,NSE,155,2840.99,440353.45,20.0,440.35,440813.8,COMPLETED,556516
18521,1125,80,2025-11-18,14:55:11,SELL,Limit,NSE,14,824.94,11549.16,5.0,11.55,11565.71,COMPLETED,518521
59367,1919,49,2025-11-18,14:59:37,BUY,Market,BSE,279,416.1,116091.9,20.0,116.09,116227.99,COMPLETED,559367
18994,39,118,2025-11-19,09:02:40,BUY,Stop-Loss,BSE,54,952.23,51420.42,15.43,51.42,51487.27,COMPLETED,518994
55584,666,64,2025-11-19,09:07:42,BUY,Market,BSE,10,2526.99,25269.9,7.58,25.27,25302.75,COMPLETED,555584
185,1004,130,2025-11-19,09:08:24,SELL,Market,NSE,19,881.04,16739.76,5.02,16.74,16761.52,COMPLETED,500185
74307,2679,233,2025-11-19,09:11:12,BUY,Limit,NSE,209,550.61,115077.49,20.0,115.08,115212.57,COMPLETED,574307
57590,2052,131,2025-11-19,09:12:32,SELL,Market,BSE,182,2847.19,518188.58,20.0,518.19,518726.77,COMPLETED,557590
21310,3550,161,2025-11-19,09:14:06,BUY,Market,NSE,316,2597.02,820658.32,20.0,820.66,821498.98,COMPLETED,521310
98565,2465,191,2025-11-19,09:17:08,BUY,Market,NSE,276,1019.36,281343.36,20.0,281.34,281644.7,COMPLETED,598565
95379,4932,126,2025-11-19,09:21:12,BUY,Market,NSE,461,2485.66,1145889.26,20.0,1145.89,1147055.15,PENDING,
19963,1255,23,2025-11-19,09:28:32,BUY,Market,BSE,40,1358.26,54330.4,16.3,54.33,54401.03,COMPLETED,519963
31857,1383,3,2025-11-19,09:37:55,BUY,Limit,BSE,448,3664.96,1641902.08,20.0,1641.9,1643563.98,COMPLETED,531857
53073,43,135,2025-11-19,09:40:06,SELL,Market,NSE,278,2986.71,830305.38,20.0,830.31,831155.69,COMPLETED,553073
21468,276,220,2025-11-19,09:41:10,BUY,Market,NSE,364,107.82,39246.48,11.77,39.25,39297.5,COMPLETED,521468
23129,4622,41,2025-11-19,09:41:32,SELL,Market,NSE,214,1027.59,219904.26,20.0,219.9,220144.16,COMPLETED,523129
16990,2472,232,2025-11-19,09:43:35,BUY,Market,NSE,419,1223.63,512700.97,20.0,512.7,513233.67,COMPLETED,516990
10546,2283,213,2025-11-19,09:46:03,SELL,Market,NSE,476,1203.37,572804.12,20.0,572.8,573396.92,CANCELLED,
73211,1939,95,2025-11-19,09:47:34,SELL,Market,NSE,171,3333.47,570023.37,20.0,570.02,570613.39,COMPLETED,573211
2295,1328,127,2025-11-19,09:48:24,BUY,Market,BSE,177,1066.87,188835.99,20.0,188.84,189044.83,COMPLETED,502295
84788,2641,9,2025-11-19,09:48:49,BUY,Market,NSE,351,3522.17,1236281.67,20.0,1236.28,1237537.95,COMPLETED,584788
37252,2680,140,2025-11-19,09:49:13,SELL,Limit,BSE,207,1085.51,224700.57,20.0,224.7,224945.27,COMPLETED,537252
88600,488,2,2025-11-19,09:51:02,BUY,Stop-Loss,NSE,138,3864.87,533352.06,20.0,533.35,533905.41,COMPLETED,588600
1719,2403,96,2025-11-19,09:56:54,BUY,Market,BSE,302,3992.25,1205659.5,20.0,1205.66,1206885.16,COMPLETED,501719
61993,1821,117,2025-11-19,09:58:12,BUY,Market,NSE,59,978.61,57737.99,17.32,57.74,57813.05,COMPLETED,561993
85047,3805,211,2025-11-19,10:03:15,SELL,Stop-Loss,NSE,334,3907.45,1305088.3,20.0,1305.09,1306413.39,COMPLETED,585047
91949,877,198,2025-11-19,10:04:23,SELL,Market,NSE,106,112.03,11875.18,5.0,11.88,11892.06,FAILED,
73886,3674,278,2025-11-19,10:05:06,BUY,Limit,BSE,60,1268.77,76126.2,20.0,76.13,76222.33,COMPLETED,573886
53755,574,123,2025-11-19,10:13:00,BUY,Market,NSE,101,1957.69,197726.69,20.0,197.73,197944.42,COMPLETED,553755
84707,427,221,2025-11-19,10:31:07,BUY,Market,NSE,253,1179.15,298324.95,20.0,298.32,298643.27,COMPLETED,584707
59337,4742,118,2025-11-19,10:31:28,BUY,Limit,BSE,356,913.28,325127.68,20.0,325.13,325472.81,COMPLETED,559337
35086,4360,246,2025-11-19,10:36:21,BUY,Limit,BSE,199,3377.05,672032.95,20.0,672.03,672724.98,COMPLETED,535086
70195,2109,72,2025-11-19,10:38:19,BUY,Limit,BSE,187,1087.84,203426.08,20.0,203.43,203649.51,PENDING,
70608,4321,269,2025-11-19,10:38:57,BUY,Limit,NSE,400,1058.06,423224.0,20.0,423.22,423667.22,COMPLETED,570608
24779,4556,22,2025-11-19,10:39:02,BUY,Limit,BSE,249,3164.84,788045.16,20.0,788.05,788853.21,COMPLETED,524779
43407,1674,287,2025-11-19,10:47:42,BUY,Market,NSE,419,2687.6,1126104.4,20.0,1126.1,1127250.5,COMPLETED,543407
55329,3550,255,2025-11-19,10:52:10,SELL,Limit,NSE,130,1891.86,245941.8,20.0,245.94,246207.74,COMPLETED,555329
34890,1821,176,2025-11-19,10:52:27,BUY,Market,NSE,64,1954.24,125071.36,20.0,125.07,125216.43,COMPLETED,534890
25907,461,83,2025-11-19,10:53:23,BUY,Limit,NSE,436,634.02,276432.72,20.0,276.43,276729.15,PENDING,
24275,1953,142,2025-11-19,10:53:42,BUY,Market,NSE,50,3469.49,173474.5,20.0,173.47,173667.97,PENDING,
40223,3806,88,2025-11-19,10:56:47,SELL,Market,NSE,291,904.85,263311.35,20.0,263.31,263594.66,COMPLETED,540223
98709,922,177,2025-11-19,11:01:33,SELL,Market,BSE,372,3225.68,1199952.96,20.0,1199.95,1201172.91,COMPLETED,598709
3178,2211,185,2025-11-19,11:01:47,BUY,Limit,NSE,138,1160.12,160096.56,20.0,160.1,160276.66,COMPLETED,503178
33058,3312,174,2025-11-19,11:04:21,BUY,Stop-Loss,NSE,457,2178.42,995537.94,20.0,995.54,996553.48,PENDING,
2319,2676,52,2025-11-19,11:08:26,BUY,Stop-Loss,BSE,92,2802.38,257818.96,20.0,257.82,258096.78,COMPLETED,502319
2318,4169,139,2025-11-19,11:17:35,BUY,Market,BSE,63,1315.91,82902.33,20.0,82.9,83005.23,COMPLETED,502318
79936,4168,135,2025-11-19,11:21:49,BUY,Market,NSE,487,3124.65,1521704.55,20.0,1521.7,1523246.25,COMPLETED,579936
21106,2671,136,2025-11-19,11:22:42,BUY,Limit,BSE,212,2061.07,436946.84,20.0,436.95,437403.79,COMPLETED,521106
29338,1279,281,2025-11-19,11:24:13,SELL,Limit,BSE,6,1165.11,6990.66,5.0,6.99,7002.65,COMPLETED,529338
59450,1149,85,2025-11-19,11:27:58,BUY,Limit,BSE,252,2115.51,533108.52,20.0,533.11,533661.63,COMPLETED,559450
74637,1444,168,2025-11-19,11:31:41,SELL,Market,BSE,347,3616.22,1254828.34,20.0,1254.83,1256103.17,CANCELLED,
48451,1939,59,2025-11-19,11:32:01,SELL,Stop-Loss,BSE,410,3262.61,1337670.1,20.0,1337.67,1339027.77,COMPLETED,548451
58646,1953,208,2025-11-19,11:32:24,SELL,Market,NSE,312,1966.27,613476.24,20.0,613.48,614109.72,COMPLETED,558646
69806,435,48,2025-11-19,11:34:03,SELL,Limit,NSE,277,3265.47,904535.19,20.0,904.54,905459.73,COMPLETED,569806
32332,3722,278,2025-11-19,11:35:06,BUY,Market,BSE,386,1260.07,486387.02,20.0,486.39,486893.41,COMPLETED,532332
80636,1821,33,2025-11-19,11:37:00,BUY,Market,NSE,232,2896.38,671960.16,20.0,671.96,672652.12,COMPLETED,580636
97665,929,106,2025-11-19,11:43:42,SELL,Limit,NSE,131,2797.17,366429.27,20.0,366.43,366815.7,PENDING,
63053,2,101,2025-11-19,11:43:46,BUY,Limit,NSE,484,462.32,223762.88,20.0,223.76,224006.64,COMPLETED,563053
79107,3146,45,2025-11-19,11:46:56,BUY,Market,NSE,258,344.81,88960.98,20.0,88.96,89069.94,COMPLETED,579107
68627,2494,186,2025-11-19,11:48:04,BUY,Limit,NSE,29,287.19,8328.51,5.0,8.33,8341.84,COMPLETED,568627
8194,3606,174,2025-11-19,11:54:42,SELL,Limit,NSE,463,2227.66,1031406.58,20.0,1031.41,1032457.99,COMPLETED,508194
13739,3637,16,2025-11-19,11:57:06,BUY,Limit,BSE,208,211.67,44027.36,13.21,44.03,44084.6,COMPLETED,513739
87495,3389,195,2025-11-19,11:57:36,BUY,Limit,NSE,329,3529.78,1161297.62,20.0,1161.3,1162478.92,FAILED,
20635,3830,87,2025-11-19,11:58:53,SELL,Market,NSE,390,211.79,82598.1,20.0,82.6,82700.7,COMPLETED,520635
69591,2308,270,2025-11-19,12:00:58,SELL,Limit,BSE,484,921.6,446054.4,20.0,446.05,446520.45,COMPLETED,569591
17210,2392,172,2025-11-19,12:02:58,SELL,Limit,NSE,145,39.73,5760.85,5.0,5.76,5771.61,CANCELLED,
78427,3248,16,2025-11-19,12:05:36,BUY,Market,BSE,407,208.15,84717.05,20.0,84.72,84821.77,COMPLETED,578427
13383,4563,247,2025-11-19,12:10:39,SELL,Market,NSE,476,3103.72,1477370.72,20.0,1477.37,1478868.09,COMPLETED,513383
10586,4938,36,2025-11-19,12:10:53,SELL,Market,NSE,393,3473.05,1364908.65,20.0,1364.91,1366293.56,COMPLETED,510586
45908,3142,58,2025-11-19,12:12:12,SELL,Market,NSE,463,3642.6,1686523.8,20.0,1686.52,1688230.32,COMPLETED,545908
10355,4914,296,2025-11-19,12:13:32,SELL,Limit,NSE,156,1953.71,304778.76,20.0,304.78,305103.54,COMPLETED,510355
2515,4652,45,2025-11-19,12:21:06,BUY,Market,NSE,112,334.02,37410.24,11.22,37.41,37458.87,COMPLETED,502515
16035,4332,150,2025-11-19,12:22:39,SELL,Market,NSE,497,1168.5,580744.5,20.0,580.74,581345.24,COMPLETED,516035
17851,4248,165,2025-11-19,12:25:59,SELL,Market,NSE,72,2901.15,208882.8,20.0,208.88,209111.68,COMPLETED,517851
98592,4104,214,2025-11-19,12:26:03,BUY,Market,BSE,323,3744.65,1209521.95,20.0,1209.52,1210751.47,COMPLETED,598592
69360,3647,148,2025-11-19,12:30:36,SELL,Market,BSE,130,1503.12,195405.6,20.0,195.41,195621.01,COMPLETED,569360
65595,610,229,2025-11-19,12:31:49,BUY,Limit,BSE,335,3446.19,1154473.65,20.0,1154.47,1155648.12,PENDING,
2330,3800,61,2025-11-19,12:36:53,BUY,Stop-Loss,BSE,388,3297.73,1279519.24,20.0,1279.52,1280818.76,COMPLETED,502330
39237,1636,136,2025-11-19,12:38:43,SELL,Market,BSE,248,2070.27,513426.96,20.0,513.43,513960.39,COMPLETED,539237
23386,1469,183,2025-11-19,12:39:52,BUY,Market,NSE,371,2265.94,840663.74,20.0,840.66,841524.4,COMPLETED,523386
69160,3550,254,2025-11-19,12:41:35,BUY,Market,NSE,163,82.01,13367.63,5.0,13.37,13386.0,COMPLETED,569160
13020,3013,78,2025-11-19,12:44:34,SELL,Limit,BSE,284,409.25,116227.0,20.0,116.23,116363.23,COMPLETED,513020
71792,1868,146,2025-11-19,12:48:04,BUY,Market,NSE,152,2629.87,399740.24,20.0,399.74,400159.98,CANCELLED,
7855,3040,279,2025-11-19,12:52:36,BUY,Market,BSE,432,1096.39,473640.48,20.0,473.64,474134.12,COMPLETED,507855
99846,556,176,2025-11-19,12:57:07,SELL,Limit,NSE,399,1942.59,775093.41,20.0,775.09,775888.5,COMPLETED,599846
48309,3658,242,2025-11-19,13:05:13,SELL,Limit,NSE,263,2032.24,534479.12,20.0,534.48,535033.6,COMPLETED,548309
13837,3060,243,2025-11-19,13:12:27,SELL,Market,BSE,26,3702.62,96268.12,20.0,96.27,96384.39,COMPLETED,513837
37001,2052,192,2025-11-19,13:13:05,BUY,Market,NSE,355,1754.06,622691.3,20.0,622.69,623333.99,COMPLETED,537001
8916,751,120,2025-11-19,13:15:58,BUY,Stop-Loss,BSE,292,2443.01,713358.92,20.0,713.36,714092.28,COMPLETED,508916
43043,1328,264,2025-11-19,13:20:21,BUY,Market,NSE,227,227.59,51662.93,15.5,51.66,51730.09,COMPLETED,543043
63646,2464,142,2025-11-19,13:23:01,BUY,Market,NSE,71,3899.01,276829.71,20.0,276.83,277126.54,COMPLETED,563646
45690,3271,300,2025-11-19,13:24:38,SELL,Market,NSE,134,909.38,121856.92,20.0,121.86,121998.78,COMPLETED,545690
6764,1,261,2025-11-19,13:28:15,BUY,Market,NSE,144,3288.58,473555.52,20.0,473.56,474049.08,COMPLETED,506764
9046,1845,60,2025-11-19,13:28:36,SELL,Limit,NSE,99,965.96,95630.04,20.0,95.63,95745.67,COMPLETED,509046
13440,2671,122,2025-11-19,13:29:47,BUY,Limit,BSE,495,288.87,142990.65,20.0,142.99,143153.64,COMPLETED,513440
10092,1323,231,2025-11-19,13:32:39,BUY,Limit,NSE,276,2399.11,662154.36,20.0,662.15,662836.51,COMPLETED,510092
51886,2919,148,2025-11-19,13:34:28,SELL,Limit,BSE,275,1526.6,419815.0,20.0,419.82,420254.82,COMPLETED,551886
32904,292,249,2025-11-19,13:34:31,SELL,Market,NSE,237,3358.07,795862.59,20.0,795.86,796678.45,COMPLETED,532904
25697,1107,65,2025-11-19,13:34:48,BUY,Market,BSE,54,1895.06,102333.24,20.0,102.33,102455.57,COMPLETED,525697
79802,426,158,2025-11-19,13:44:38,SELL,Limit,NSE,289,416.07,120244.23,20.0,120.24,120384.47,COMPLETED,579802
3217,1616,105,2025-11-19,13:51:20,BUY,Market,NSE,255,3209.16,818335.8,20.0,818.34,819174.14,COMPLETED,503217
3793,3851,159,2025-11-19,13:51:27,BUY,Market,NSE,94,646.49,60770.06,18.23,60.77,60849.06,COMPLETED,503793
55792,1381,267,2025-11-19,13:55:47,BUY,Market,BSE,12,3675.76,44109.12,13.23,44.11,44166.46,COMPLETED,555792
32657,2925,90,2025-11-19,14:01:56,SELL,Market,NSE,244,2028.65,494990.6,20.0,494.99,495505.59,COMPLETED,532657
58142,4166,91,2025-11-19,14:03:25,SELL,Stop-Loss,NSE,441,2381.46,1050223.86,20.0,1050.22,1051294.08,COMPLETED,558142
17436,370,266,2025-11-19,14:04:23,BUY,Market,BSE,387,3132.8,1212393.6,20.0,1212.39,1213625.99,COMPLETED,517436
53826,3236,77,2025-11-19,14:04:54,SELL,Market,NSE,467,2413.92,1127300.64,20.0,1127.3,1128447.94,COMPLETED,553826
74657,1328,213,2025-11-19,14:06:08,BUY,Market,NSE,440,1190.01,523604.4,20.0,523.6,524148.0,FAILED,
31472,1616,151,2025-11-19,14:14:28,SELL,Limit,BSE,243,1209.15,293823.45,20.0,293.82,294137.27,COMPLETED,531472
49189,2156,246,2025-11-19,14:14:50,BUY,Market,BSE,246,3356.77,825765.42,20.0,825.77,826611.19,COMPLETED,549189
94297,129,45,2025-11-19,14:15:42,BUY,Market,NSE,308,339.67,104618.36,20.0,104.62,104742.98,COMPLETED,594297
65862,4288,137,2025-11-19,14:18:59,SELL,Market,BSE,148,363.41,53784.68,16.14,53.78,53854.6,COMPLETED,565862
66077,1939,24,2025-11-19,14:24:48,BUY,Market,NSE,244,2561.6,625030.4,20.0,625.03,625675.43,COMPLETED,566077
75895,3715,11,2025-11-19,14:27:25,SELL,Limit,BSE,68,2145.15,145870.2,20.0,145.87,146036.07,COMPLETED,575895
42112,714,222,2025-11-19,14:36:00,BUY,Market,BSE,324,3675.0,1190700.0,20.0,1190.7,1191910.7,COMPLETED,542112
43049,1811,63,2025-11-19,14:44:09,SELL,Market,BSE,245,3388.19,830106.55,20.0,830.11,830956.66,COMPLETED,543049
37894,4099,52,2025-11-19,14:44:40,SELL,Limit,BSE,288,2805.14,807880.32,20.0,807.88,808708.2,COMPLETED,537894
58562,4039,295,2025-11-19,14:46:41,BUY,Market,NSE,221,1123.42,248275.82,20.0,248.28,248544.1,CANCELLED,
64544,1063,213,2025-11-19,14:49:56,BUY,Limit,NSE,196,1178.8,231044.8,20.0,231.04,231295.84,COMPLETED,564544
82230,789,138,2025-11-19,14:50:10,SELL,Market,BSE,70,1710.07,119704.9,20.0,119.7,119844.6,COMPLETED,582230
