payment_id,order_id,customer_id,payment_date,payment_amount,payment_method,payment_status,transaction_ref
535519,35519,439,2025-01-23,25858.86,NEFT/RTGS,SUCCESS,TXN3731162971
563004,63004,1413,2025-01-24,543255.49,UPI,SUCCESS,TXN6847254685
589846,89846,2801,2025-01-24,513709.82,Wallet,SUCCESS,TXN1107464531
568051,68051,4941,2025-01-24,354960.49,Debit Card,SUCCESS,TXN4813046417
530692,30692,4132,2025-01-24,22324.35,UPI,SUCCESS,TXN2732593779
538618,38618,3550,2025-01-24,357593.56,Debit Card,SUCCESS,TXN4844157025
540319,40319,3548,2025-01-24,319869.33,Net Banking,SUCCESS,TXN3188418618
564665,64665,1257,2025-01-24,1170339.33,Net Banking,SUCCESS,TXN9767811104
569298,69298,1,2025-01-24,32508.81,UPI,SUCCESS,TXN5795842546
515383,15383,1821,2025-01-24,107522.23,NEFT/RTGS,SUCCESS,TXN8129138084
545395,45395,3830,2025-01-23,405461.04,Wallet,SUCCESS,TXN1721892226
542511,42511,3226,2025-01-23,4471.61,UPI,SUCCESS,TXN8806001071
596238,96238,4332,2025-01-24,571398.46,Net Banking,SUCCESS,TXN4603938210
526218,26218,25,2025-01-23,744308.48,NEFT/RTGS,SUCCESS,TXN1933248820
502823,2823,2800,2025-01-24,961479.97,UPI,SUCCESS,TXN7685950924
595334,95334,2157,2025-01-24,102548.55,Wallet,SUCCESS,TXN7800026032
533496,33496,1783,2025-01-23,625386.55,NEFT/RTGS,SUCCESS,TXN7373706539
542403,42403,594,2025-01-23,782053.81,Debit Card,SUCCESS,TXN5945352593
504878,4878,1996,2025-01-23,645325.2,Debit Card,SUCCESS,TXN6745477326
564611,64611,2609,2025-01-24,387805.1,Debit Card,SUCCESS,TXN4734553246
513803,13803,2509,2025-01-23,144013.56,UPI,SUCCESS,TXN5729624601
570804,70804,3156,2025-01-24,228863.01,Net Banking,SUCCESS,TXN2438977982
581033,81033,2223,2025-01-23,538333.43,Wallet,SUCCESS,TXN8519489874
524665,24665,1377,2025-01-23,1803964.02,UPI,SUCCESS,TXN5049812989
500637,637,56,2025-01-23,68657.77,Net Banking,SUCCESS,TXN1711657285
551337,51337,4408,2025-01-23,7728.0,NEFT/RTGS,SUCCESS,TXN8273608105
589796,89796,4901,2025-01-23,293561.72,Debit Card,FAILED,TXN9024119921
568651,68651,4914,2025-01-23,483701.32,Debit Card,SUCCESS,TXN2536553733
523162,23162,939,2025-01-24,210276.0,Debit Card,SUCCESS,TXN9735732989
514193,14193,2872,2025-01-24,679035.74,UPI,SUCCESS,TXN8059437081
587992,87992,4652,2025-01-23,689505.36,Wallet,SUCCESS,TXN6487531818
507887,7887,2639,2025-01-23,16033.75,UPI,SUCCESS,TXN5561549723
578435,78435,690,2025-01-24,27112.25,Net Banking,SUCCESS,TXN3562155011
592023,92023,1389,2025-01-24,197119.06,NEFT/RTGS,SUCCESS,TXN8098662298
596687,96687,4269,2025-01-24,112346.13,Debit Card,SUCCESS,TXN8075329434
598003,98003,4901,2025-01-24,376577.28,Debit Card,SUCCESS,TXN3713851514
540845,40845,3746,2025-01-24,261208.41,Wallet,SUCCESS,TXN4342712537
514506,14506,2866,2025-01-23,451887.14,Net Banking,SUCCESS,TXN2448626236
546607,46607,3491,2025-01-24,527985.42,Debit Card,SUCCESS,TXN1394624006
521046,21046,1328,2025-01-24,556971.88,NEFT/RTGS,SUCCESS,TXN1959623823
524753,24753,4038,2025-01-23,125412.84,Debit Card,SUCCESS,TXN5466798613
587174,87174,2417,2025-01-24,16985.61,Wallet,SUCCESS,TXN3880728858
574943,74943,129,2025-01-24,233799.47,Debit Card,SUCCESS,TXN1770213180
531245,31245,3550,2025-01-24,426778.13,UPI,SUCCESS,TXN3614509329
569888,69888,1389,2025-01-24,51436.3,Wallet,SUCCESS,TXN4673599304
591272,91272,2784,2025-01-25,179389.73,Wallet,SUCCESS,TXN7482068679
522957,22957,3980,2025-01-25,73811.48,Wallet,SUCCESS,TXN5864149957
524724,24724,1792,2025-01-25,574099.26,Debit Card,SUCCESS,TXN5290762047
561721,61721,4758,2025-01-24,304931.11,NEFT/RTGS,SUCCESS,TXN1131319233
563379,63379,1328,2025-01-25,623560.2,Wallet,SUCCESS,TXN8762969422
515746,15746,1202,2025-01-25,815326.19,Debit Card,SUCCESS,TXN6067592309
540949,40949,962,2025-01-25,205574.69,Debit Card,SUCCESS,TXN6658210282
512246,12246,4542,2025-01-24,682408.6,Wallet,SUCCESS,TXN7372245682
547561,47561,2877,2025-01-25,376867.07,NEFT/RTGS,FAILED,TXN9935653980
548061,48061,3794,2025-01-24,1081130.73,Wallet,SUCCESS,TXN8994440601
509232,9232,2572,2025-01-24,374621.73,Net Banking,SUCCESS,TXN6322846108
502283,2283,2909,2025-01-24,123046.3,NEFT/RTGS,SUCCESS,TXN9685088435
512920,12920,4363,2025-01-24,1631624.72,UPI,SUCCESS,TXN5938196378
546715,46715,2609,2025-01-25,346387.02,Wallet,SUCCESS,TXN9442265029
584344,84344,1713,2025-01-25,37279.99,Debit Card,SUCCESS,TXN7227252369
579292,79292,4582,2025-01-25,737371.69,Net Banking,SUCCESS,TXN5937782090
506845,6845,1413,2025-01-24,231069.86,Wallet,SUCCESS,TXN8124638872
584776,84776,456,2025-01-25,20907.38,Wallet,SUCCESS,TXN9784355552
546448,46448,1385,2025-01-25,455699.86,Wallet,SUCCESS,TXN7869804248
518262,18262,4099,2025-01-25,968585.88,NEFT/RTGS,SUCCESS,TXN2967073194
547900,47900,2609,2025-01-25,953653.08,UPI,SUCCESS,TXN4262533404
522833,22833,2537,2025-01-25,816625.19,Debit Card,SUCCESS,TXN9004268980
582293,82293,1957,2025-01-25,9124.15,NEFT/RTGS,SUCCESS,TXN3176690211
509721,9721,4602,2025-01-24,892544.3,Debit Card,SUCCESS,TXN1697497336
534267,34267,4104,2025-01-24,1814678.1,Debit Card,SUCCESS,TXN1338014671
500202,202,298,2025-01-24,404235.81,Debit Card,SUCCESS,TXN6976216785
580945,80945,1553,2025-01-25,23595.72,Wallet,REFUNDED,TXN9679090098
551503,51503,42,2025-01-24,561582.05,UPI,SUCCESS,TXN8161966693
531003,31003,232,2025-01-25,301578.34,NEFT/RTGS,SUCCESS,TXN3015231693
523023,23023,3782,2025-01-24,555748.87,NEFT/RTGS,SUCCESS,TXN5800500917
525970,25970,200,2025-01-25,8859.35,NEFT/RTGS,SUCCESS,TXN5855532931
575084,75084,3247,2025-01-25,602693.76,Debit Card,SUCCESS,TXN6488869843
515307,15307,4343,2025-01-25,640505.7,Wallet,SUCCESS,TXN3499192433
518968,18968,2526,2025-01-24,154425.25,Net Banking,SUCCESS,TXN5097237156
593663,93663,4512,2025-01-24,270149.59,Wallet,SUCCESS,TXN5850100730
547692,47692,1821,2025-01-25,927995.95,UPI,SUCCESS,TXN8168163027
544307,44307,2175,2025-01-25,93416.14,Wallet,SUCCESS,TXN4255774224
589807,89807,4932,2025-01-25,1123241.13,UPI,SUCCESS,TXN6720907907
533858,33858,3651,2025-01-25,70180.92,NEFT/RTGS,SUCCESS,TXN7057963939
539166,39166,3357,2025-01-25,263460.38,Wallet,SUCCESS,TXN1210138164
519069,19069,227,2025-01-24,648564.49,Net Banking,SUCCESS,TXN7515159162
578925,78925,630,2025-01-25,261166.69,Debit Card,FAILED,TXN5209253266
565823,65823,602,2025-01-24,1748565.38,Debit Card,SUCCESS,TXN3646299574
501703,1703,4033,2025-01-24,228595.92,Debit Card,SUCCESS,TXN9904880824
590798,90798,4991,2025-01-24,687437.33,Debit Card,SUCCESS,TXN7525871233
587275,87275,81,2025-01-25,481190.24,NEFT/RTGS,SUCCESS,TXN4917100687
593682,93682,2224,2025-01-25,652886.02,Debit Card,SUCCESS,TXN9010777213
565411,65411,4914,2025-01-25,59828.63,Net Banking,SUCCESS,TXN7018160214
525803,25803,3476,2025-01-24,385760.4,Wallet,SUCCESS,TXN1863060400
555635,55635,4288,2025-01-24,110991.66,UPI,SUCCESS,TXN7222658238
536323,36323,4092,2025-01-25,1053183.71,Net Banking,SUCCESS,TXN5975330740
516652,16652,4163,2025-01-25,228953.54,NEFT/RTGS,SUCCESS,TXN1578418073
523341,23341,1818,2025-01-24,387204.76,Wallet,SUCCESS,TXN1835479549
520376,20376,1328,2025-01-24,1289840.33,UPI,SUCCESS,TXN5787916463
520318,20318,4901,2025-01-25,1049446.58,Debit Card,SUCCESS,TXN3673437527
553520,53520,2704,2025-01-24,553272.7,Net Banking,SUCCESS,TXN4616884359
521886,21886,3297,2025-01-25,351261.87,Wallet,SUCCESS,TXN5323449906
573745,73745,3887,2025-01-24,1101757.06,Wallet,SUCCESS,TXN1079447056
524796,24796,1542,2025-01-25,187571.6,Debit Card,SUCCESS,TXN9172203926
578852,78852,4667,2025-01-24,95518.71,NEFT/RTGS,SUCCESS,TXN4552062139
530977,30977,4185,2025-01-25,131591.49,Net Banking,SUCCESS,TXN4817417134
515184,15184,4613,2025-01-24,376013.98,NEFT/RTGS,SUCCESS,TXN6113655702
560479,60479,4803,2025-01-24,413235.37,Wallet,SUCCESS,TXN4908153231
552809,52809,1040,2025-01-24,506672.65,Net Banking,SUCCESS,TXN6582103707
540069,40069,516,2025-01-25,156001.98,NEFT/RTGS,SUCCESS,TXN7697965798
542995,42995,2662,2025-01-24,791518.04,Wallet,SUCCESS,TXN5541278953
575338,75338,3887,2025-01-25,842917.2,UPI,SUCCESS,TXN8160529443
594459,94459,2374,2025-01-24,401873.13,Net Banking,SUCCESS,TXN9410181786
528114,28114,2617,2025-01-25,1288345.2,Debit Card,SUCCESS,TXN8754776237
591454,91454,543,2025-01-24,615489.65,UPI,FAILED,TXN3800517603
595686,95686,3550,2025-01-24,644500.11,Debit Card,SUCCESS,TXN8144849501
528191,28191,4215,2025-01-25,160815.76,Debit Card,SUCCESS,TXN9944802408
586673,86673,3026,2025-01-24,378023.36,NEFT/RTGS,SUCCESS,TXN6429285274
549100,49100,2472,2025-01-24,279128.35,Debit Card,FAILED,TXN3793739876
587705,87705,3297,2025-01-25,44218.73,NEFT/RTGS,SUCCESS,TXN9711487624
596942,96942,923,2025-01-24,44570.93,Net Banking,SUCCESS,TXN2194202372
528621,28621,4161,2025-01-24,407445.82,UPI,SUCCESS,TXN2284448777
516351,16351,4583,2025-01-24,360878.32,NEFT/RTGS,SUCCESS,TXN1661042404
552088,52088,227,2025-01-25,1446003.09,Net Banking,SUCCESS,TXN9120754323
547281,47281,3033,2025-01-25,22932.37,UPI,SUCCESS,TXN7770392445
571794,71794,2681,2025-01-25,77510.68,UPI,SUCCESS,TXN3424390632
564777,64777,1742,2025-01-24,53919.48,Wallet,SUCCESS,TXN6741409238
587089,87089,836,2025-01-25,1168212.89,NEFT/RTGS,SUCCESS,TXN5284209689
538229,38229,1943,2025-01-25,103543.58,Wallet,SUCCESS,TXN4725021452
516865,16865,3550,2025-01-25,148525.66,Debit Card,SUCCESS,TXN9842664511
578356,78356,2096,2025-01-25,552017.95,Debit Card,SUCCESS,TXN2344312967
554619,54619,3550,2025-01-25,18362.94,Net Banking,SUCCESS,TXN7568379095
544432,44432,2572,2025-01-25,701767.45,Wallet,SUCCESS,TXN6981238803
527465,27465,346,2025-01-24,131366.06,Wallet,SUCCESS,TXN4020897035
597674,97674,3916,2025-01-25,1208242.48,Net Banking,SUCCESS,TXN4368150112
590523,90523,4590,2025-01-25,171124.69,UPI,SUCCESS,TXN3910675738
571036,71036,1543,2025-01-25,764681.34,NEFT/RTGS,SUCCESS,TXN5338524299
596520,96520,3461,2025-01-24,1119091.57,Debit Card,SUCCESS,TXN5714842676
562403,62403,1939,2025-01-24,472283.71,Wallet,SUCCESS,TXN2388940341
541846,41846,2641,2025-01-25,1378107.51,UPI,SUCCESS,TXN9087439831
573697,73697,1332,2025-01-25,34648.18,Debit Card,SUCCESS,TXN7179652893
505658,5658,2374,2025-01-24,108436.72,NEFT/RTGS,SUCCESS,TXN2219494641
593345,93345,2851,2025-01-24,313391.78,Net Banking,SUCCESS,TXN3362419669
552113,52113,1064,2025-01-25,192937.99,Wallet,SUCCESS,TXN5595411005
546906,46906,3389,2025-01-25,658056.4,Net Banking,SUCCESS,TXN7943403990
544076,44076,819,2025-01-24,567813.33,NEFT/RTGS,SUCCESS,TXN5414760451
565524,65524,2639,2025-01-24,522746.5,Debit Card,SUCCESS,TXN6331119322
597625,97625,331,2025-01-25,210974.38,Debit Card,SUCCESS,TXN3001628954
582587,82587,1733,2025-01-24,108563.19,Net Banking,SUCCESS,TXN9031204777
538193,38193,4904,2025-01-25,191028.14,NEFT/RTGS,SUCCESS,TXN6771090298
534123,34123,1297,2025-01-25,63641.73,UPI,SUCCESS,TXN6564365207
546375,46375,4607,2025-01-24,12252.76,UPI,SUCCESS,TXN4405669291
520838,20838,230,2025-01-24,636421.53,Net Banking,SUCCESS,TXN3917106388
541679,41679,504,2025-01-25,943601.42,NEFT/RTGS,SUCCESS,TXN8125991520
594962,94962,1442,2025-01-25,227307.82,Net Banking,SUCCESS,TXN6732633499
521274,21274,335,2025-01-24,927404.3,Net Banking,SUCCESS,TXN4686852868
558874,58874,1250,2025-01-25,1226774.6,Debit Card,SUCCESS,TXN5567432667
532318,32318,4017,2025-01-25,374146.98,Debit Card,SUCCESS,TXN8630088138
545114,45114,3774,2025-01-24,36247.56,UPI,SUCCESS,TXN7101871026
581517,81517,4360,2025-01-24,461488.97,Wallet,SUCCESS,TXN6441064425
586906,86906,789,2025-01-25,361734.43,Net Banking,SUCCESS,TXN6093742079
561691,61691,227,2025-01-24,1082473.37,NEFT/RTGS,SUCCESS,TXN5284685228
511688,11688,1772,2025-01-27,691762.25,Wallet,SUCCESS,TXN2966946255
510385,10385,789,2025-01-28,1409540.53,Wallet,SUCCESS,TXN8923167396
541171,41171,2829,2025-01-28,285818.21,Wallet,SUCCESS,TXN8758799269
565292,65292,3550,2025-01-27,836240.85,UPI,FAILED,TXN7805482421
516061,16061,1314,2025-01-28,94070.76,Wallet,SUCCESS,TXN3677003662
564136,64136,1745,2025-01-28,80015.54,Net Banking,SUCCESS,TXN1767444285
519973,19973,2313,2025-01-27,573674.19,Debit Card,SUCCESS,TXN8571521132
537388,37388,3314,2025-01-27,316363.95,Net Banking,SUCCESS,TXN1574070417
564991,64991,1494,2025-01-27,464801.16,Net Banking,SUCCESS,TXN1286909412
503138,3138,1652,2025-01-27,73107.31,Net Banking,SUCCESS,TXN6234923767
502090,2090,4260,2025-01-27,2047.97,UPI,SUCCESS,TXN2973427861
586186,86186,2609,2025-01-28,328663.19,Net Banking,REFUNDED,TXN7925550443
522753,22753,4104,2025-01-28,167573.49,Net Banking,SUCCESS,TXN4406779474
569695,69695,3929,2025-01-28,123286.06,Wallet,SUCCESS,TXN7671819502
562715,62715,2609,2025-01-28,896476.96,Wallet,SUCCESS,TXN6506466728
574738,74738,3550,2025-01-27,91740.18,Net Banking,SUCCESS,TXN2520404587
591098,91098,4360,2025-01-28,271988.06,Wallet,SUCCESS,TXN7674261889
503274,3274,3315,2025-01-28,251075.75,Wallet,SUCCESS,TXN5165138905
525662,25662,4582,2025-01-28,276980.36,Net Banking,SUCCESS,TXN3171068889
505104,5104,1821,2025-01-28,157870.17,Net Banking,SUCCESS,TXN6365319585
558448,58448,3055,2025-01-27,2875.28,Net Banking,SUCCESS,TXN9645611525
518233,18233,3782,2025-01-27,1069438.19,Net Banking,SUCCESS,TXN9893736556
524155,24155,4652,2025-01-28,166406.2,Wallet,SUCCESS,TXN7721685798
530723,30723,3565,2025-01-28,1513155.27,Net Banking,SUCCESS,TXN7286310939
575249,75249,2159,2025-01-28,952377.25,Debit Card,SUCCESS,TXN3178995749
523972,23972,2991,2025-01-28,69574.56,Net Banking,SUCCESS,TXN4967824631
515010,15010,488,2025-01-27,356593.9,UPI,SUCCESS,TXN7393151000
543205,43205,1444,2025-01-28,402930.49,Debit Card,SUCCESS,TXN5302139611
585573,85573,1444,2025-01-27,1735390.94,Wallet,SUCCESS,TXN4644486612
588400,88400,3154,2025-01-28,236049.79,NEFT/RTGS,SUCCESS,TXN4096444130
531383,31383,789,2025-01-27,125425.28,Wallet,SUCCESS,TXN9096246834
555249,55249,2920,2025-01-28,97053.96,Net Banking,SUCCESS,TXN9096928571
580691,80691,4750,2025-01-28,1073954.57,Debit Card,SUCCESS,TXN6373672354
569518,69518,4571,2025-01-27,312445.49,Debit Card,SUCCESS,TXN7598925573
574254,74254,4602,2025-01-27,96697.22,NEFT/RTGS,SUCCESS,TXN4597231509
548011,48011,1939,2025-01-28,67864.26,Debit Card,SUCCESS,TXN8274530510
562386,62386,1912,2025-01-27,668653.03,NEFT/RTGS,SUCCESS,TXN7864345897
560152,60152,2052,2025-01-28,289613.2,Debit Card,SUCCESS,TXN3653214113
534485,34485,4892,2025-01-28,190829.62,Debit Card,SUCCESS,TXN1564099307
571957,71957,4360,2025-01-27,107628.18,UPI,SUCCESS,TXN7714846916
523180,23180,2458,2025-01-28,56658.0,Debit Card,SUCCESS,TXN7385500734
570801,70801,1293,2025-01-28,9262.55,NEFT/RTGS,SUCCESS,TXN7541403306
596790,96790,3207,2025-01-28,309850.16,UPI,SUCCESS,TXN6524591939
541309,41309,540,2025-01-28,699559.12,UPI,SUCCESS,TXN2556454238
554452,54452,4563,2025-01-27,210822.27,Debit Card,SUCCESS,TXN2333880968
569419,69419,2895,2025-01-27,262601.09,UPI,SUCCESS,TXN1479979723
554523,54523,1939,2025-01-28,636194.3,Wallet,SUCCESS,TXN6327614134
581400,81400,1452,2025-01-28,106919.91,Wallet,SUCCESS,TXN2666126050
581532,81532,3207,2025-01-28,115942.41,Wallet,SUCCESS,TXN5777990874
567687,67687,3800,2025-01-28,545923.56,Debit Card,SUCCESS,TXN2875807036
526071,26071,2800,2025-01-28,348326.62,UPI,SUCCESS,TXN2668696064
525091,25091,4901,2025-01-28,833395.68,Wallet,SUCCESS,TXN9853911143
579858,79858,3252,2025-01-27,196082.97,Wallet,SUCCESS,TXN3206568194
530021,30021,3958,2025-01-28,1290700.35,NEFT/RTGS,SUCCESS,TXN5981421773
517380,17380,4207,2025-01-27,583224.73,Debit Card,SUCCESS,TXN7553840044
537159,37159,2909,2025-01-27,403061.36,Wallet,SUCCESS,TXN3976235984
517616,17616,3870,2025-01-28,26076.58,Wallet,SUCCESS,TXN3214677680
585645,85645,2499,2025-01-28,191211.6,UPI,SUCCESS,TXN9370928845
593515,93515,3800,2025-01-27,65271.69,Wallet,SUCCESS,TXN4703806355
571786,71786,1444,2025-01-27,417372.55,Wallet,SUCCESS,TXN7448696316
515744,15744,3550,2025-01-27,383784.18,Debit Card,SUCCESS,TXN1710730453
559022,59022,2506,2025-01-27,1153416.58,NEFT/RTGS,SUCCESS,TXN7601150967
506119,6119,630,2025-01-28,623245.34,UPI,SUCCESS,TXN7743646587
574404,74404,3655,2025-01-27,1555351.14,Debit Card,SUCCESS,TXN2057799208
532416,32416,1210,2025-01-28,59366.2,Debit Card,SUCCESS,TXN9592885588
538221,38221,4488,2025-01-27,493211.9,UPI,SUCCESS,TXN4197955977
542153,42153,472,2025-01-27,246498.4,Net Banking,SUCCESS,TXN9438498665
553743,53743,533,2025-01-27,485588.28,Wallet,SUCCESS,TXN1227166423
587840,87840,4185,2025-01-28,1061016.36,UPI,SUCCESS,TXN7422590883
580777,80777,1613,2025-01-27,1271971.32,Net Banking,SUCCESS,TXN7033894851
500478,478,3521,2025-01-28,459057.89,NEFT/RTGS,SUCCESS,TXN3249134030
545271,45271,3831,2025-01-27,98572.06,Net Banking,SUCCESS,TXN9853781837
586832,86832,3416,2025-01-28,146999.79,Net Banking,SUCCESS,TXN4592173049
506417,6417,4718,2025-01-27,44699.65,Net Banking,REFUNDED,TXN6499417288
581873,81873,4834,2025-01-28,543658.19,Wallet,SUCCESS,TXN2519654867
566301,66301,3642,2025-01-28,92187.12,NEFT/RTGS,SUCCESS,TXN7449557049
510081,10081,1643,2025-01-27,1272342.23,Wallet,SUCCESS,TXN5408969200
598009,98009,1413,2025-01-28,471241.66,Wallet,SUCCESS,TXN6710402385
519620,19620,3068,2025-01-27,163595.66,NEFT/RTGS,SUCCESS,TXN1100770820
501470,1470,1408,2025-01-28,352070.22,Wallet,SUCCESS,TXN5992616939
547186,47186,3885,2025-01-27,1121860.84,Wallet,SUCCESS,TXN8537496850
539105,39105,4696,2025-01-27,789452.36,Wallet,SUCCESS,TXN7949594788
535464,35464,3651,2025-01-28,9453.64,Net Banking,SUCCESS,TXN6092778054
506911,6911,3908,2025-01-27,962783.99,Net Banking,REFUNDED,TXN9018271815
562076,62076,789,2025-01-27,1409258.63,Wallet,SUCCESS,TXN6897042564
507950,7950,4098,2025-01-28,321834.09,NEFT/RTGS,SUCCESS,TXN2195374035
504971,4971,4185,2025-01-27,1006650.3,Wallet,SUCCESS,TXN3528815033
509561,9561,1195,2025-01-27,1097357.43,Debit Card,SUCCESS,TXN6149317449
552768,52768,3550,2025-01-27,604047.42,NEFT/RTGS,SUCCESS,TXN3207683190
531979,31979,1058,2025-01-28,549186.86,UPI,FAILED,TXN6702135352
579038,79038,1821,2025-01-27,4160.11,Wallet,SUCCESS,TXN1616959616
514446,14446,346,2025-01-28,558907.54,Net Banking,SUCCESS,TXN5189253395
559151,59151,4615,2025-01-27,5415.28,NEFT/RTGS,SUCCESS,TXN7215999959
527729,27729,1733,2025-01-28,42521.01,Debit Card,SUCCESS,TXN6558909076
562879,62879,4604,2025-01-28,653939.78,Debit Card,SUCCESS,TXN9959355930
582137,82137,2449,2025-01-28,654987.09,UPI,SUCCESS,TXN6586527880
547522,47522,109,2025-01-27,1333537.29,NEFT/RTGS,SUCCESS,TXN7936763551
531074,31074,2682,2025-01-27,1212475.09,Debit Card,SUCCESS,TXN2192708952
509507,9507,1939,2025-01-27,1919010.67,UPI,FAILED,TXN7815180535
567254,67254,2925,2025-01-28,241677.14,Debit Card,FAILED,TXN1409002234
573423,73423,3226,2025-01-28,63314.7,NEFT/RTGS,SUCCESS,TXN8391510114
513381,13381,3983,2025-01-27,87212.89,Wallet,SUCCESS,TXN8094046512
518270,18270,4481,2025-01-27,614611.19,Net Banking,SUCCESS,TXN1735573250
524574,24574,1189,2025-01-28,313094.98,Net Banking,SUCCESS,TXN3906653921
529239,29239,3550,2025-01-27,257162.33,UPI,REFUNDED,TXN3749614311
516786,16786,3180,2025-01-28,340323.32,NEFT/RTGS,SUCCESS,TXN8038059534
556669,56669,1821,2025-01-28,268749.32,Debit Card,SUCCESS,TXN7439482253
509999,9999,1679,2025-01-28,500793.55,UPI,SUCCESS,TXN3998760174
558095,58095,488,2025-01-28,60011.7,UPI,SUCCESS,TXN4043940401
519863,19863,3550,2025-01-27,384537.63,Debit Card,SUCCESS,TXN1862545875
573927,73927,1941,2025-01-28,101314.03,Net Banking,SUCCESS,TXN8779430098
500837,837,1939,2025-01-28,464907.28,Net Banking,SUCCESS,TXN6067616320
589535,89535,227,2025-01-27,224762.66,Wallet,SUCCESS,TXN6733118816
560378,60378,1042,2025-01-27,340409.9,Debit Card,SUCCESS,TXN2007707342
544580,44580,3606,2025-01-28,241412.97,Wallet,SUCCESS,TXN6887439972
503389,3389,2311,2025-01-27,622108.42,NEFT/RTGS,SUCCESS,TXN1105381985
549481,49481,1452,2025-01-27,597162.37,Debit Card,SUCCESS,TXN7369719702
538527,38527,4613,2025-01-28,266327.53,NEFT/RTGS,SUCCESS,TXN6334842416
503032,3032,1733,2025-01-28,349992.62,Wallet,SUCCESS,TXN7850477843
514249,14249,139,2025-01-28,87057.45,NEFT/RTGS,SUCCESS,TXN2733487823
541944,41944,2335,2025-01-28,33142.43,Net Banking,SUCCESS,TXN9579373878
530975,30975,400,2025-01-29,133296.08,Debit Card,SUCCESS,TXN3081632696
530615,30615,4001,2025-01-28,176600.87,Net Banking,SUCCESS,TXN5109134529
566990,66990,4771,2025-01-29,42417.92,Debit Card,SUCCESS,TXN4880350357
593355,93355,1948,2025-01-28,355007.85,UPI,SUCCESS,TXN3680077912
594383,94383,611,2025-01-29,654576.5,UPI,SUCCESS,TXN1947241228
551320,51320,4896,2025-01-29,216329.11,Debit Card,SUCCESS,TXN5572681098
553646,53646,3550,2025-01-29,71422.45,Debit Card,SUCCESS,TXN8837863207
577114,77114,2572,2025-01-28,31005.9,UPI,SUCCESS,TXN6918531508
518970,18970,1763,2025-01-29,510179.33,Debit Card,SUCCESS,TXN1952747380
546435,46435,836,2025-01-28,730786.76,NEFT/RTGS,SUCCESS,TXN4123521652
510568,10568,2025,2025-01-28,564606.42,Wallet,SUCCESS,TXN1173859086
534764,34764,1419,2025-01-29,164745.48,Net Banking,SUCCESS,TXN1592015951
529964,29964,2641,2025-01-29,10188.17,Wallet,REFUNDED,TXN5431940654
523564,23564,3039,2025-01-28,731839.29,Net Banking,SUCCESS,TXN1234547885
506610,6610,4901,2025-01-29,1139011.95,UPI,SUCCESS,TXN8517882220
530519,30519,1224,2025-01-29,51131.38,Net Banking,SUCCESS,TXN4103829738
520063,20063,3409,2025-01-28,498504.01,Wallet,REFUNDED,TXN7358947908
552947,52947,908,2025-01-28,25570.25,Debit Card,SUCCESS,TXN6352646036
521148,21148,2407,2025-01-29,330195.25,Wallet,SUCCESS,TXN4958601654
505701,5701,456,2025-01-29,630697.65,Wallet,SUCCESS,TXN8871961169
512443,12443,3039,2025-01-28,217407.2,Debit Card,SUCCESS,TXN9388748572
502935,2935,400,2025-01-29,119530.75,Debit Card,SUCCESS,TXN3636053693
555632,55632,129,2025-01-28,302090.36,Net Banking,SUCCESS,TXN9211587862
532891,32891,788,2025-01-28,664835.99,NEFT/RTGS,SUCCESS,TXN6821827107
518441,18441,4914,2025-01-28,451630.96,Wallet,SUCCESS,TXN9613107031
583814,83814,4255,2025-01-29,1098731.33,Net Banking,SUCCESS,TXN4401161200
522417,22417,1807,2025-01-29,495115.2,NEFT/RTGS,SUCCESS,TXN3842581022
504337,4337,3512,2025-01-28,44132.82,Net Banking,SUCCESS,TXN3083195931
506112,6112,2490,2025-01-29,1449.42,NEFT/RTGS,SUCCESS,TXN8874553214
544295,44295,1565,2025-01-29,387317.61,Debit Card,SUCCESS,TXN8767944942
577074,77074,607,2025-01-29,12456.88,Net Banking,SUCCESS,TXN7351504968
590710,90710,3550,2025-01-29,431082.23,UPI,SUCCESS,TXN5868875203
541396,41396,1464,2025-01-29,259909.63,Wallet,SUCCESS,TXN4756449996
581267,81267,4288,2025-01-29,455019.06,UPI,SUCCESS,TXN6393859931
542802,42802,2641,2025-01-28,315806.92,NEFT/RTGS,SUCCESS,TXN4825911486
509262,9262,3957,2025-01-29,693430.4,NEFT/RTGS,SUCCESS,TXN9487725935
531291,31291,1792,2025-01-28,80385.69,NEFT/RTGS,SUCCESS,TXN2005145880
503210,3210,3995,2025-01-28,486381.38,NEFT/RTGS,SUCCESS,TXN8867852226
575656,75656,3304,2025-01-28,763109.05,Wallet,SUCCESS,TXN5484363439
565054,65054,1445,2025-01-28,112609.35,Net Banking,SUCCESS,TXN5391826679
543305,43305,2421,2025-01-29,47527.59,Wallet,SUCCESS,TXN5678860581
556268,56268,2681,2025-01-29,33671.86,Net Banking,SUCCESS,TXN4724757047
577197,77197,3504,2025-01-29,124184.16,Wallet,FAILED,TXN3911462643
544115,44115,200,2025-01-28,323412.11,Net Banking,SUCCESS,TXN1864509224
513756,13756,3416,2025-01-28,467274.29,NEFT/RTGS,SUCCESS,TXN7684903622
572669,72669,4025,2025-01-28,250402.75,Net Banking,SUCCESS,TXN4129694218
517327,17327,4054,2025-01-29,290202.05,NEFT/RTGS,SUCCESS,TXN3287117820
545403,45403,14,2025-01-28,967300.11,Net Banking,SUCCESS,TXN2112615699
